brand,dealer_name,district,email_id,full_address,manufacturer_unique_id,phone_number,pincode,state,store_name
MAXXIS, Jignesh Mehta,Vadodara,," 1-4, Shree Hari Complex, Near Express Petrol Pump, Alkapuri ",2905, 9825043841, 390007,Gujarat,Century Wheels
MAXXIS, Taheer,Vadodara,," Nagarwada char rasta,squirpoint ",5067, 9898927386, 390001,Gujarat,Goodluck motors
MAXXIS, Amit Bhai,Vadodara,," A.b. 36/37 R.b.g. Complex, Opp. Bahucharaji Temple, Karelibaug ",2728, 9825097188, 390018,Gujarat,Ideal Tyre
MAXXIS, Nandkumar,vadodara,, 6B/7A MADHURMILAN SHOPPING CENTER H T LINE ,4251, 9825366582, 390023,Gujarat,India auto center
MAXXIS, Ravindra,Vadodara,," Shop No.48,49 - Infinity Arcade  Pratap Nagar , Vadodara, Gujarat",4431, 9825891618, 390004,Gujarat,Mahesh Auto Work shop
MAXXIS, Sharad Rai,Vadodara,," Gidc Vadsar Main Road, Opp. National Engg., Makarpura Gidc, Makarpura ",2906, 9825512594, 390010,Gujarat,Matru Enterprises
MAXXIS, Pradeep  Gandhi,Vadodara,," Gf-08, Calisto, Near The Rotlo Reasturant, Vasna Bhayli Road, Bhayli ",2735, 8141822299, 391410,Gujarat,Sapphire Wheels
MAXXIS, Rehan Bhai,Vadodara,," Opp. A. S.  Motors, Salatwada Main Road ",5532, 9823466790, 390001,Gujarat,Shakti Tyres
MAXXIS, Nirav Patel,Vadodara,," Avakhal Road, Opp. Talav. Mukam Post Sadhali, Taluko Sinor ",2738, 9979166421, ,Gujarat,Shivani Traders
MAXXIS, Vinod Punjabi,Vadodara,," Dr Vikram Sarabhai Marg, Near Vadodra Central Mall, Opposite Atlantis Complex, Genda Circle, Vadiwadi ",2743, 9825091074, 390007,Gujarat,V.l.p Enterprise
MAXXIS, Faruk   Patthan,Valsad,," House No. 37, Masjid Falia, Nana Pondha, Kaprada ",2820, 9913902477, 396126,Gujarat,Gurukrupa Auto Parts
MAXXIS, Mr. Sagar,Valsad,," 7-8, Sardar Patel Shopping Center, Stadium Road, Valsad ",5565, 9586141414, 396001,Gujarat,Shree krishna tyre and oil centre
MAXXIS, Das P,Vapi,," Shop No.5, Aasharam Complex, National Highway No.8, Near Sarvottam Hotel, Phase 2, Gidc ",2806, 9825800530, 396195,Gujarat,National Tyre Works
MAXXIS, Mr. Saukat,Vapi,, Nehru street near vapi police station  396191 ,4669, 9574562711, 396191,Gujarat,Nehru street near vapi police station
MAXXIS, Mr. Rajesh,Vapi,," 10. Corner Point, Nr. Ashadham School, Opp VG Jewellers, Koparli Road, Vapi ",4689, 9409492754, 396191,Gujarat,New Sagar Tyres
MAXXIS, Miraz bhai,Vapi,, 21st century hospital shop no :/ 14 NH 8 GIDC VAPI ,4671, 9898069298, 396195,Gujarat,Sai tyre works
MAXXIS, Sajju  Sivan,Vapi,," Super Tyre Bldg., Gidc Cross Road, Nh-8 ",2808, 9879566202, 396195,Gujarat,Super Tyre A Division Of Candour Ind. Ltd
MAXXIS, Rajbhai Gangdev,Veraval,, Satta Bazaar ,2407, 8980024334, 362265,Gujarat,Azad Tyre
MAXXIS, Mikin Bhai,Veraval,," Swastik Chambers ,S.T. Road, Veraval Gujarat , Swastik Chambers ,S.T. Road, Veraval Gujarat",3780, 9427242216, 362266,Gujarat,Dhaval Agencies
MAXXIS, Kaniyabhai Solanki,Veraval,, Rajkot Veraval Highway ,2408, 9824206434, ,Gujarat,Solanki Tyre
MAXXIS, SAMIR WADHAWANIYA,VIRAMGAM,," BETWEEN BHARWADI-GOLWADI GATE NEAR, AVADA, , OPP. MAMTA HOSPITAL, VIRAMGAM",4254, 9924667853, 382150,Gujarat,MM ENTERPRISE
MAXXIS, Mukeshbhai Patel,Visavadar,, Bus Stand Road ,2409, 9712312050, ,Gujarat,Mukesh Agro
MAXXIS, Sajidhusen Memon,Visnagar,, Station Road ,2737, 9426488414, ,Gujarat,Shalimar Cycle Stores
MAXXIS, Arvind Raval,Vyara,, Old Bus Stand ,2789, 9904896300, 394650,Gujarat,Kiran Tyres
MAXXIS, Mr. Shailesh,Vyara,," Unai naka Highway Road, Vyara, Gujarat ",5045, 8758044864, 394650,Gujarat,Raj Tyres
MAXXIS, Dipeshbhai Mehta,Wankaner,, Morbi Wakaner Highway ,2410, 9824314489, ,Gujarat,Yash Auto Tyres
MAXXIS, Meghsham Navandar,Ahmednagar,," New Nagar Road, Opp. Union Bank Of India, Vidhyanagar, Sangamner ",2836, 9860606451, 422605,Maharashtra,Navandar Agencies
MAXXIS, Kailash Gayakwad,Ahmednagar,," Adsure Complex, Newasa Road/Newasa Phata  Ahmednagar  Maharastra ",3996, 9860878862, 414603,Maharashtra,Shri Sai Cycle Mart
MAXXIS, Suyog  Changedia,Ahmednagar,, Bhavani Nagar ,2261, 9404672721, 414001,Maharashtra,Uttam Tyres
MAXXIS, Shanpayya Hiremath,Akkalkot,," Near Akkalkot Bus Stand, Oppsite Mallikarjun Temple ",5098, 9028551974, 413216,Maharashtra,Swami Cycle Agency
MAXXIS, Deepak Thombare,Ambajogai,," Mondaj Road, Near Bank of Baroda ,Ambajogai Maharashtra ",4703, 8975752040, 431517,Maharashtra,Laxmi Tyres
MAXXIS, Anup Bihure,Amravati,," Shop No. 29-30, Dhanvantari Building, Opp. Ttr Honda, Badnera Road, Sharda Vihar ",3414, 9823983854, 444605,Maharashtra,Nisha Battery & Tyre House
MAXXIS, Raj Automobiles and Hitech Servicing Center,Aundha,," ST Stand Complex, Shop No.4&5,GF Floor ,At Post,Taluka Aundha,Dist Hingoli , Pune, Maharashtra",4705, 9922772207, 431705,Maharashtra,Raj Automobiles and Hitech Servicing Center
MAXXIS, Ashafaq shaikh,Aurangabad,," Shop No AG-3, Prem Complex, Azad Chowk Cidco N-6, Aurangabad-Maharashtra ",4240, 9370951048, 431001,Maharashtra,A.I Tyre
MAXXIS, Sadaq Ali,Aurangabad,," Shahaganj , Hindi Bhavan , Aurangabad",4351, 7720002555, 431001,Maharashtra,Azam Tyre
MAXXIS, Saba Gayaj Mohd,Aurangabad,," Opp. Bhagvan Homeopathic College,, Beside Chistiya Police Choukin,, , N-5/6. Corner Cidco, Aurangabad",5474, 9822628558, 431003,Maharashtra,B.G Spares & Bharat Tyres
MAXXIS, Dhananjay Eknath Bhosle,Aurangabad,," Shop No.1&2 ,Sham Baba Complex,Beed Road Chittepimpalgaon ",4746, 9595958766, 431001,Maharashtra,Dev Enterprises
MAXXIS, Vijay Vispute,Aurangabad,," Plot No-S S 48, Swargiya Minatai Thakare Market, , Maharana Pratap Chowk, Bajajnagar MIDC Waluj, Aurangabad",4879, 9049475900, 431136,Maharashtra,Gajanan Trading Company
MAXXIS, Zeeshan Ali Syed,Aurangabad,," Shop No.1, Jalna Road, Near Kranti Chowk, Fly Over Bridge ",3118, 8551010555, 431001,Maharashtra,Golden Tyres
MAXXIS, Sandhya Salunke,Aurangabad,," Main Road, Midc Walunj, Near Hp Godown, Shenpunji, Ranjangaon ",3419, 8983555580, 431136,Maharashtra,Harshada Tyres
MAXXIS, Pritam Gangwal,Aurangabad,," Shop No- 2 &3, Blug No.2,, Apna Bazar, , Jalna Road,, Aurangabad",4882, 9823255996, 431001,Maharashtra,Kavita Agencies
MAXXIS, Javed,Aurangabad,," Chikalthana Hanuman Chowk, Near By Chikalthana Gramin Police Station ",4600, 9921300345, 431001,Maharashtra,Maharashtra Cycle & Tyres
MAXXIS, Riyaj Sayyad,Aurangabad,," Jalna Road, Mukundwadi, Sanjay Nagar, N-2, CIDCO , Aurangabad ",4896, 9226000101, 431007,Maharashtra,Muskan Tyres
MAXXIS, Asif Shaikh,Aurangabad,," Phulambri T-Point, Khultabad Road, Phulambri- 431111 ",4895, 9922397267, 431111,Maharashtra,New Delux Tyre
MAXXIS, SUNNY BHATIYA,AURANGABAD,," APNA BAZAR OPP BAFNA JEWELLERS , JALNA ROAD , AURANGABAD 431001",4352, 9422206936, 431001,Maharashtra,PUNJAB TYRE
MAXXIS, Rajendra Bansilal Dhakre,Aurangabad,," Shop No.10, Super Market, Pandharpur ",3114, 9423151271, 431136	,Maharashtra,Raj Traders
MAXXIS, Anup Loya,Aurangabad,," Shop No.12,Chawda Comples,Beed Bypass Road, Satara Parisar,Aurangabad, Maharashtra , Shop No.12,Chawda Comples,Beed Bypass Road, Satara Parisar,Aurangabad, Maharashtra",3790, 9764238320, 431001,Maharashtra,Sadguru Tyres
MAXXIS, Sandip D. Patil Bhalekar,Aurangabad,," Building No-6, Gurudakshina -1,Govind Hills, , Sidco Mahanagar-1,Waluj, Aurangabad",4892, 9028089758, 431136,Maharashtra,Sarvdnya Tyre
MAXXIS, Mr. Sumeet Surana,Aurangabad,," Shop No.8,9,10, Backside Of Hotel Oasis, Aurangabad ",4890, 9890510510, 431136,Maharashtra,Shree Ganesh Tyre
MAXXIS, Nirmal M. Thole,Aurangabad,," Shop No- C-5,, Bulding No-3, Apna Bazar, , Opp- Gurunanak Petrol Pump,, Jalna Road, Aurangabad",4885, 9822274664, 431005,Maharashtra,Thole Tyres
MAXXIS, Balasaheb Lande,Beed,," Opp. Mahavir Petrol Pump, , Hange Complex,, Jalna Road,  Beed- 431122",5472, 9730687841, 431122,Maharashtra,Shree Ganesh Tyres
MAXXIS, Kuldip Thopte,Beed,," Falke Complex, Near New Bus-Stand,, Georai, Dist. Beed ",4884, 9270417070, 431122,Maharashtra,Tirupati Tyres
MAXXIS, Rakesh G. Kuthe,Bhandara,," C/O Samadhan Bank, Near Khapa Square,, Teh-Tumsar, ",4848, 7757003920, 441912,Maharashtra,G.K Enterprises
MAXXIS, Gopal Bamnote,Bhandara,," Bajaj Nagar, Tumsar,, Dist.Bhandara ",4849, 9423383839, 441912,Maharashtra,Gopal Tyres & Battery
MAXXIS, Pankaj Rewatkar,Bhandara,," Indira Chowk, Nagpur Road,, Pauni, Bhandara ",5272, 9890422138, 441910,Maharashtra,Narendra Auto Parts
MAXXIS, Avesh Selokar,Bhandara,, Sai Mandir Road Bhandara ,4382, 8668878101, 441904,Maharashtra,Shri Gurudev Tyres
MAXXIS, Karan Pal Singh,Bhayandar,," Shop No 6 and 7, Wing-E, Hatkesh Udhog Nagar, Mira Road, Bhayandar, Maharashtra ",4198, 9773000773, 401107,Maharashtra,Tyre Hub
MAXXIS, Rajesh Mahajan,Bhokar,," Near Railway Gate, Nanded Road,, Bhokar 431801 ",4898, 9423627073, 431801,Maharashtra,Mahajan Automobiles
MAXXIS, Gajendra Deshmukh,Chalisgaon Dist. Jalgaon,," Shop no.4, Momaya Complex, Signal point, Chalisgaon. ",3623, 8999438256, 424101,Maharashtra,Vighnaharta Traders
MAXXIS, Khushal Adwe,Chandrapur,," Gadchandur Road, Naka No 3 , Rajura , Chandrapur",5529, 9921107792, 442905,Maharashtra,Adwe Automobiles and Services Center
MAXXIS, Ashwin Masade,Chandrapur,," Near Mehara Hospital,Civil Line,, Nagpur Road, Chandrapur ",4847, 9595665153, 441401,Maharashtra,Gayatri Tyres & Battery
MAXXIS, Ritesh Agrawal,Chandrapur,," Opp.Dadabhai Complex, Near Shree Mangal Karyalaya, , Ballarpur, Chandrapur",4870, 9970522711, 442701,Maharashtra,Prathmesh Tyres
MAXXIS, Gajanan Tulashiram Rathod,Dapoli,," kelaskar Naka,Kalaskar Complex Dist.Ratnagiri Dapoli Maharashtra , kelaskar Naka,Kalaskar Complex Dist.Ratnagiri Dapoli Maharashtra",3720, 9422429846, 415712,Maharashtra,Purva Sales And Corporation
MAXXIS, Praneel Puthanpure,Dhule,," Near Preethi Auto Service, G. No-7/2A,, Wasava Compound, , Mumbai Agra Road,, Awadhan, Dhule",4956, 9422756282, 424006,Maharashtra,Wasava Tyre Works
MAXXIS, Bhavarlal Bhoisa,Dombivli,," Anand Nagar, Behind Samrat Hotel, , Dombivli (W)-421202",4969, 9930777425, 421202,Maharashtra,Mahesh Cycle Works
MAXXIS, Navin Patel,Dombivli,, Sonar Pada ,2196, 9930626071, 421203,Maharashtra,Umiya Tyres
MAXXIS, Vijay Bhaisare,Gadchiroli,," Opp. Shivaji Maharaj Vidyalay,, , Dhanora Road, Gadchiroli",4835, 9146656623, 442605,Maharashtra,Vijay Cycle Stores
MAXXIS, V.V Mete,Gangapur,," Shop No-2, Maharashtra Complex,, Limbejalgoan, Gangapur ",4887, 9511819188, 431133,Maharashtra,Shri Sadguru Tyres
MAXXIS, Suyash  Jain,Gondia,," Infront of Indian overseas bank , old bus stand road",3604, 8087731393, 441601,Maharashtra,Nagpur Trading and Services LLP
MAXXIS, Suyash Jain,Gondia,," Near Rasna Bar, Goregaon Road, Karaja, Karanja , Gondia, Maharastra",4413, 8087731393, 441601,Maharashtra,Nagpur Tyres
MAXXIS, Gaurav Batra,Hingangath,," Railway Station Road, Opp. of Axis Bank,, , Main Road, Hinganghat.",5271, 8888111115, 442301,Maharashtra,L.L Tyres & Lubricants
MAXXIS, Praful Bothara,Hingoli,," Deora Nagar, Near Vitthal Rukhumai Mandir,Dist. Hingoli, Maharashtra ",4681, 9422872555, 431513,Maharashtra,Jinendra Spares
MAXXIS, Mr. Rishikesh Bora,Ichalkaranji,," 16/1554, Mahesh Nagar, Behind Water Filter House,Near Shivaji Putala, Ichalkaranji-416115 ",4648, 9371729900, 416115,Maharashtra,Rishi Tyres
MAXXIS, Sanjay Shinde,Islampur,," Ganapati Niwas, Near-Patil Petrol Pump Peth Road,Dist-Sangli Islampur, Maharashtra , Ganapati Niwas, Near-Patil Petrol Pump Peth Road,Dist-Sangli Islampur, Maharashtra",3910, 9422613135, 415409,Maharashtra,Shinde Trading Company
MAXXIS, Pradeep Devre,Jalgaon,," 5/6, Malara Market, Opp. Old Bus Stand, Jalgaon, Maharashtra ",4320, 7709778177, 425001,Maharashtra,New Asha Tyres
MAXXIS, Nisar Khan,Jalna,," Opp. Bus Stand,, Jalna- 431203 ",4899, 9420222696, 431203,Maharashtra,Khan Cycle Stores
MAXXIS, Tajib rashid kan,Jalna,," Main Road,Jafrabad, Dist.Jalna ",5475, 9422723189, 431206,Maharashtra,New Popular Automobiles
MAXXIS, Raviraj Changle,Jalna,," Jalna-Beed Road,, Near Ambad Bus Stand,, Ambad- 431204, Dist- Jalna ",4888, 9404473777, 431204,Maharashtra,Shrikant Automobiles
MAXXIS, Baliram Palkar,Jalna,," Market Yard, Shop No-26,, Sillod Road, , Bhokardan, Tal- Bhokardan, Jalna",4883, 7588599011, 431114,Maharashtra,Tirupati Tyres & Oil
MAXXIS, Suhas Ghodke,Jalna,," Beside State Bank Of India Main Branch, Near C.T.M.K. Gujarati School ",4595, 9623450024, 431203,Maharashtra,Yashraj Automotive
MAXXIS, Ajit Chougule,Jaysingpur,," Sangli Kolhapur Road, Near Shah Petrol Pump , Jaysingpur, Maharashtra",5514, 7249681811, 416101,Maharashtra,Akshay Tyres
MAXXIS, Mr. Sushant Suresh Shaha,Jaysingpur,," Nandani Road, Shahunagar,College stop, Jaysingpur-416101 ",4649, 7588920795, 416101,Maharashtra,New Bharat Tyres
MAXXIS, Mr. Bandekar,Kankavli,," Near Maruti Mandir, At. Post. Janavali,B.K.G. Road, , Tal. Kankavli,Dist. Sindhudurg 416602",4964, 9422065233, 416602,Maharashtra,Bandekar Tyres
MAXXIS, Mr. Arun Karande,Karad,," Pune-Banglore Road,Opp. Society Petrol Pump,Karad (Malkapur)-415110 ",4650, 9422093132, 415110,Maharashtra,Kisan Tyres
MAXXIS, Arun Laykar,Kolhapur,," 12/547, Near Sakharpe Hospital, Ichalkaranji ",2989, 9096963339, 416115,Maharashtra,Aayush Enterprises
MAXXIS, Varun Tirtha Vesh,Kolhapur,," Ardha Shivaji Putala, Nivruti Chowk, Shivaji Peth ",3120, 9423842255, 41600,Maharashtra,Baba Tyre Trader
MAXXIS, Sumit Mangore,Kolhapur,," Jawahar Road, Murgud ",2986, 9421201261, 416219,Maharashtra,Gopal Tyres
MAXXIS, Vishnu Baad,Kolhapur,," Sai Baba Complex, Gandhi Nagar Road, Nigadewadi ",3115, 9822552233, 416119		 ,Maharashtra,Kisan Tyres
MAXXIS, Mr. Mahesh Baad,kolhapur,," 596, E, Parag Complex, Near B T College,Shahapuri, Kolhapur -416001 ",4647, 9850045678, 416001,Maharashtra,Kisan Tyres
MAXXIS, Sushant Shaha,Kolhapur,," Shahunagar, Nandani Road, College Bus Stop, Post- Jaysingpur ",3015, 9975727212, 416101,Maharashtra,New Bharat Tyres
MAXXIS, Prashant More,Kolhapur,," 584 Narayan Vihar, C3 Rajendra Nagar ",5427, 9890634240, 416004,Maharashtra,Samarth Tyres
MAXXIS, Pranshant More,Kolhapur,," 584, Narayan Vihar, C-3,, Rajendra Nagar,, Kolhapur ",5435, 7385852970, 416004,Maharashtra,Samarth Tyres
MAXXIS, Kishan Vithal Rao Irle,Latur,," Sonawane Complex,  Nanded Road,  Opposite Tirupati Lodge,Near Maruti Suzuki Showroom , Latur, Maharashtra",4408, 9421089564, 413512,Maharashtra,Bobby Tyre House
MAXXIS, Nilesh Karanje,Latur,," Opp.S.K.S College, Main road, Ausa, Latur ",4881, 9130909526, 413520,Maharashtra,Karanje Sales and Services
MAXXIS, Vishal Gaikwad,Latur,," Mahajan Complex, Nanded Naka,, Shop No. A.B, Udgir ",4897, 9822004379, 413517,Maharashtra,Mahalaxmi Tyres
MAXXIS, Ashok Nade,Latur,," New Ambedkar Chowk, Near Bajaj Showroom, , Latur Road, Murud- 413510, Dist- Latur",4894, 9673785626, 413510,Maharashtra,New Mauli Automobiles
MAXXIS, Rajendra Patel,Mira Bhayandar,," Shop No 31, Near Maharaja Sweets, Kamla Park, Goddev Phatak Rd, Next M, Shanti Nagar, Bhayandar West ",3618, 9867061959, 401101,Maharashtra,Mayur Tyres and Battery Service
MAXXIS,  Mr.subash  Rajan,Mumbai,," Shop Number 9, Devraj Building, Swami Vivekanand Road, Topiwala Marg, Kakaji Nagar, Jawahar Nagar, Goregaon West ",2521, 9322644196, 400062,Maharashtra,Acme Tyre Service
MAXXIS, Mr.manpreet Anand,Mumbai,," S-14, Anu Building, Milan Subway Road, Near Milan Cinema, Mseb Colony, Santacruz West ",2523, 9820182906, 400054,Maharashtra,Anand Tyres
MAXXIS, Mr.manish Bhagyawant,Mumbai,," Shop No 9, Lalji Deoji Chawl, Gokuldas Pasta Road , Near Chitra Cinema, Dadar East, Dadar ",2516, 9819814444, 400014,Maharashtra,Ashirwad Tyre Service
MAXXIS, Mr.shoheb  S Parmar,Mumbai,," Shop No 3/4 Elavia Manor, Opp Advent Atria, Below Kingstone Tower, Chincholi Bunder Road, Malad West, Mandlik Nagar, Chincholi Bunder, Malad West ",2524, 9820193245, 400064,Maharashtra,Asian Tyres
MAXXIS, Lucky Kevlani,Mumbai,," Shop No. 5, Thakkar Bappa Signal,Opp. , Triveni Bar, Kurla (E) 400071",4960, 8097772223, 400071,Maharashtra,Bholenath Enterprises
MAXXIS, Pannalal Maurya,Mumbai,," Near Somaiya College Ground, Opp. Pestom Sagar Road , No 6, Chembur Mumbai",5266, 9323736494, 400089,Maharashtra,Bibin Tyre
MAXXIS, Pawan Uppal,Mumbai,," G-1, Plot No. 237,Bhanu Sadan, Sion Koliwada Station Road, , Sion (EAST) Mumbai- 400022",4959, 9322694944, 400022,Maharashtra,Bittu Enterprises
MAXXIS, Mr.pritpal S. Kalsi,Mumbai,," S-18/19, No. 9, The Discovery, Datta Pada Road, Next To Tata Ssl, Borivali East, Rajendra Nagar ",2526, 9821879162, 400066,Maharashtra,Discovery Tyres
MAXXIS, Ramesh  Nahata,Mumbai,," Shop No 1, Deora Commercial Centre, Marve Road, Near Orlem Church, Malad West ",2759, 9820616030, 400064,Maharashtra,Gaurav Battery And Tyres
MAXXIS, Mr. Hasan,Mumbai,," Shop No.10, Panchratna Co-Op. Hsg. Soc.,Lodha Nagar, , Near HDFC Bank ,Nallasopara (West) 401203",4968, 7709736146, 401203,Maharashtra,Hasan Tyre Service
MAXXIS, Mukesh Gala,Mumbai,," Chitnis Compound, Opp. 2nd Nadiadwala Colony, , S.V. Road Malad (west) Mumbai - 400062",4962, 9820088234, 400062,Maharashtra,Hindustan Batteries
MAXXIS, Babu Yohannan,Mumbai,," 8, Kantharia Mahal, L.b.s. Marg, Kurla West, Kurla ",2519, 9819193340, 400070,Maharashtra,Imperial Tyre Service
MAXXIS, Ramesh  Nahata,Mumbai,," Saradar Vallabhbhai Patel, Shop Number 10, Nimesh Apartments, Mandapeshwar Road, Borivali West ",2758, 9820616030, 400092,Maharashtra,Karisma Batteries
MAXXIS, Mr.vasudevan Pillai,Mumbai,, S.v Road ,2431, 9820746446, 400052,Maharashtra,Lotus Tyres.
MAXXIS, Mr. Rafeef Shah,Mumbai,," Vishwanath Bhuvan, Plot No-5, Shop No-1,S.V Road, Opp. , Rahul Electronics,Goregoan (W), Mumbai- 400104",4961, 9769514260, 400104,Maharashtra,Maharashtra Tyre Services
MAXXIS, Ranjeet Tiwari,Mumbai,," Shop No. 3, Navyog Soceity, Aarey Check Naka, Western Highway, Goregoan East ",3349, 9967829535, 400063,Maharashtra,Mantu Tyre & Battery Services
MAXXIS, Imran Khan,Mumbai,," Shop No-8, Shramdeep Apt. , Near D.T. Bar,Virar (W)",4693, 9637850191, 401303,Maharashtra,Prince Tyre
MAXXIS, Nehal Kalim,Mumbai,," Shop No. 10, Asha Studio Compound, Sion-Trombay Road, Chembur, Union Park, Chembur East ",3426, 9320818514, 400071,Maharashtra,Raju Tyre Zone
MAXXIS, Mr. Kunal Doshi,Mumbai,," Shop No.- 7, Navyug Nivas Building,Opp. , Minerva Cinema, Lamington Road,Mumbai-400007",4970, 9867257897, 400007,Maharashtra,Shree Mahaveer Tyres
MAXXIS, Mr. Mohandas Govind,Mumbai,," Shop no. 6, Sankalp Sidhi,Near Aarey Signal, , W.E Highway,Goregoan East",4963, 9869007119, 400063,Maharashtra,Super Janata Automotive
MAXXIS, Rajeev  Gera,Mumbai,," Shop#10, Veena Apartments, Sejal Park, Nr Oshiwara Bus Depot, Off Link Road, Goregaon West, Best Nagar ",2520, 9930683555, 400104,Maharashtra,Torus Tyres
MAXXIS, Jayprakash Satam,Mumbai,," Shop no 4 , Saki Vihar Road, Opp. Dominos Pizza, , Chandivali, Maharashtra",5228, 8828838833, 400072,Maharashtra,Tyretech & Services
MAXXIS, Mr.vickey  Thakker,Mumbai,," Shop No 1-2, Sangeeta Enclave, Opposite Datta Mandir, Sarvodaya Nagar, Mulund(W) ",2585, 9820696969, 400080,Maharashtra,Tyrex
MAXXIS, Rahul Sorte,Nagardhan,," Bazar chowk Main Road Nagardhan , DURGA MATA CHOWK MAIN ROAD NAGARDHAN",4568, 8180883484, 441106,Maharashtra,Dhanraj TYRES
MAXXIS, Aditya Automobiles,Nagpur,," Orange Plaza, Shop No. 63,, Main Road, Katol Dist. Nagpur ",4836, 9922194042, 441103,Maharashtra,Aditya Automobiles
MAXXIS, Iqbal Ansari,Nagpur,," Ambhore Nagar, Wamgaon Road,Opp. Panchavati Complex , Hingna, Nagpur",4837, 9373331161, 441110,Maharashtra,Albadar Tyres
MAXXIS, Shailesh Bhagat,Nagpur,," Ward No 6, Plot No-559/4,Gajanan Nagar, , Electronic Zone Chowk, Hingana Road, Nagpur",4838, 9975027196, 440016,Maharashtra,Bhagatji Automobiles
MAXXIS, Mod. Waseem,Nagpur,," Shop No. 2 3 4 , Nandurkar Complex,, Panchgaon Bus-Stop, , Umred Road,, Nagpur",4839, 9226158266, 441204,Maharashtra,Bharat Radiators
MAXXIS, Mukesh Bhatia,Nagpur,," Mount Road Ext. Opp. Titan Showroom,, Sadar, Nagpur ",4840, 9890509154, 440001,Maharashtra,Bhatia Tyres
MAXXIS, Kuldeep Bhatia,Nagpur,," 5-6, Sheela Complex, Amravati Road,, Wadi, Nagpur ",4841, 9373120073, 440001,Maharashtra,Bhatia Tyres
MAXXIS, Nikhil Umbarkar,Nagpur,," 10, Hanuman Nagar,, Medical Square, Petrol Pump Road,, Nagpur ",4842, 9766376059, 440009,Maharashtra,Capron Wheel Care
MAXXIS, Avinash Manwatkar,Nagpur,," Opp. Bank Of Baroda,Itwari Station Road, , Rani Durgawati Chowk, Nagpur",4843, 8055536633, 440026,Maharashtra,Car Way Tyres Sales & Services
MAXXIS, Jagdeep Singh,Nagpur,," kamptee Road ,Auto Motive Maruti Squre ,Nagpur Maharashtra ",3963, 9158293300, 440026,Maharashtra,Deep Tyres 
MAXXIS, Mr. Devkule,Nagpur,," Maharaja Dev, Survey Layout, , Bhosale Nagar,, H No- 51,52,0, Nagpur- 444009",5270, 9326812096, 444009,Maharashtra,Devkule Motors
MAXXIS, Pravin Thakre,Nagpur,," Plot No- 224, Datta Mandir Niwas,, Empress Mill Society, , Shree Nagar, Nagpur- 440015",4844, 8087515438, 440015,Maharashtra,Dhanshree Enterprises
MAXXIS, Dhanpal Shankarawala,Nagpur,," Sitaram City, Opp. Gulmohar Hotel,, N.H.6, Bhandara ",4845, 8999284368, 441904,Maharashtra,Dhanshree Tyres
MAXXIS, Dhole Bandhu,Nagpur,," Bajar Chowk,, Kalmeshwar,  Dist- Nagpur ",4846, 9209583600, 441501,Maharashtra,Dhole Cycle Stores
MAXXIS, Sanket Khadilkar,Nagpur,," 16/3, Mount Road Extn, Nagpur-440001 ",4850, 9823942969, 440001,Maharashtra,Hindustan Motor Corporation
MAXXIS, Vinal Kataria,Nagpur,," Smt. N.J Patel Building, Shop No-3,, Near M.I.D.C Turning, , Amravati Road,, Wadi, Nagpur",4852, 9765498999, 440023,Maharashtra,Jalaram Tyres
MAXXIS, Lalit Dhanwani,Nagpur,," Plot-481, Sindhi Colony, Khamla,, Nagpur-440025 ",4853, 9326974153, 440025,Maharashtra,Jay Ambe Auto Bazar
MAXXIS, Karandeep Singh Lamba,Nagpur,," Shop No- G/4, Gaddi Gadam Square,, , Kamptee Road,, Sadar , Nagpur",4854, 9422442051, 440001,Maharashtra,K.S. Lamba Tyres
MAXXIS, Jagjt Singh Lamba,Nagpur,," 30, Link Road, Sadar, Nagpur ",4855, 9422103241, 440001,Maharashtra,Lamba Tyres & Trading
MAXXIS, Mr. Vinod Lanjewar,Nagpur,," Ayodhya Nagar Chowk,, Nagpur ",4856, 9423054405, 440024,Maharashtra,Lanjewar Cycle Agency
MAXXIS, Mr. Maksood Mansuri,Nagpur,," Plot No-4, Behind Petrol Pump,, Gawande Layout,, Nagpur ",4858, 8329624457, 440025,Maharashtra,M.F Tyre Works
MAXXIS, Indrapal Malewar,Nagpur,," New Bus Stand, Ramtek, Dist- Nagpur ",4857, 9730209206, 441106,Maharashtra,Malewar Enterprises
MAXXIS, Aaftab Ansari,Nagpur,," Shop No, Near Muslim Kabristhan,Jaripataka, Nagpur ",4651, 8275225786, 440014,Maharashtra,National Group
MAXXIS, Firoz Khan,Nagpur,," Dinghori Chowk, Unred Road,, Nagpur ",4871, 9545739788, 440009,Maharashtra,New Bharat Battery
MAXXIS, Dhruv Madan,Nagpur,," Gitanjali square , Ca road",4933, 9822228389, 440018,Maharashtra,NIRMAL SPARES & ACCESSORIES
MAXXIS, Mr. Gajanan Thakare,Nagpur,," Shivayatan Complex, Somalwada,, Nagpur ",4869, 9579388831, 440025,Maharashtra,Prerana Traders
MAXXIS, Sunil Chhattani,Nagpur,," Shop No-2, H.N 286, Maa Durga Apartment, , Gangbai Ghar Road,Telephone Exc. Chowk, Nagpur",4868, 9325864056, 440008,Maharashtra,R.N Tyres
MAXXIS, Triveni H Agrawal,Nagpur,," Gokulpeth, Nagpur- 440010 ",5165, 9028443088, 440010,Maharashtra,Ramesh Cycle Stores
