brand,district,email_id,full_address,goodyear_zone,manufacturer_unique_id,phone_number,pincode,state,store_name,website
Good Year,,"
								  palashmitra.euro@gmail.com								  ","365,GARIA MAIN ROAD,KOLKATA 700084",0,,9831456088,,,EURO AUTOMOBILE,https://www.goodyear.co.in/store/euro-automobile-2
Good Year,,,"Raipur Road, Jhalra Patan, Dist- Jhalawad",0,,8875479333,,,Evergreen Care,https://www.goodyear.co.in/store/evergreen-care
Good Year,,"
								  empire_agencies.cbsa@gmail.com								  ","Near Post office,Chaibasa",0,,9431110005,,,EMPIRE AGENCIES,https://www.goodyear.co.in/store/empire-agencies-2
Good Year,,,"ILLIMOOLA JN,IREKUNNAM,KOTTAYAM  686564",0,,9447293324,,,EMPIRE TYRES,https://www.goodyear.co.in/store/empire-tyres
Good Year,,,"Shop No-1,mir Shopping Complex opp New Bus Adda",0,,8803908331,,,EMM EMM ENTERPRISE,https://www.goodyear.co.in/store/emm-emm-enterprise
Good Year,,,"Shop No. 2, BE- 359A, Gali No. 1, Hari Nagar,",0,,9810019815,,,EMBASSY TYRES,https://www.goodyear.co.in/store/embassy-tyres
Good Year,,,Chota Nimdih Chaibasa,0,,9431110005,,,Empire Agency,https://www.goodyear.co.in/store/empire-agency
Good Year,,,"10/1 F,D.H.ROAD ALIPORE",0,,9831111510,,,Eastern Distributors,https://www.goodyear.co.in/store/eastern-distributors
Good Year,,,"69/2A,2B, PADDAPUKUR ROAD  KOLKATA",0,,9831012618,,,East India Tyre Co,https://www.goodyear.co.in/store/east-india-tyre-co
Good Year,,,F-7  East of Kailah New Delhi,0,,9899330008,,,Driven tyres,https://www.goodyear.co.in/store/driven-tyres
Good Year,,,"# 7, ARUNACHALAM ROAD,SALIGRAMAM  603202",0,,9962012500,,,DR AGENCIES,https://www.goodyear.co.in/store/dr-agencies
Good Year,,,1886/1A BESIDE RAJ BHAVAN HOTEL OPP NEW COURT P B ROAD DAVANGERE Davanagere Karnataka,0,,9481337868,,,DHK TYRES & COMPRESSORS,https://www.goodyear.co.in/store/dhk-tyres-compressors-2
Good Year,,,"Shop No. 1, Koyel Market, Old Bus Stand Road, Kaithal",0,,9416481226,,,Dhruv Tyres,https://www.goodyear.co.in/store/dhruv-tyres
Good Year,,,"Near Bus Stand, Gumti Road, Vill. Bhai Rupa, Bathinda",0,,,,,Dhira Tyre Service,https://www.goodyear.co.in/store/dhira-tyre-service
Good Year,,,"Shop No. 839, Near Jrodha Bus Stand, Najafgarh",0,,9810120173,,,DHINGRA TYRES,https://www.goodyear.co.in/store/dhingra-tyres
Good Year,,,"# 15-2-392/1, SIDDIAMBER BAZAAR, AFJALGUNJ",0,,9908120320,,,DHANALAXMI TYRES,https://www.goodyear.co.in/store/dhanalaxmi-tyres-2
Good Year,,,"Near Old Radha Swami Satsung Bhawan,G.T. Road",0,,9814504030,,,Dhiman Tyre & Wheel Care Centre,https://www.goodyear.co.in/store/dhiman-tyre-wheel-care-centre
Good Year,,,"80 NEW HOUSING UNIT,OPP: MANNAR SARABOJI COLLAGE HOSTEL, NEW BUSSTAND",0,,9655212712,,,Dhina?s,https://www.goodyear.co.in/store/dhinas
Good Year,,,"TD3443, Delhi Bypass road, Rohtak , Haryana",0,,"9896378098, 7988639616",,,Dhaka Tyres,https://www.goodyear.co.in/store/dhaka-tyres
Good Year,,,"B.M ROAD, NEAR MUNCIPAL OFFICE",0,,9060529888,,,Dhanalakshmi Tyres,https://www.goodyear.co.in/store/dhanalakshmi-tyres
Good Year,,"
								  srmgraccounts@treads.in								  ","Sec- 7, Chandigarh",0,,9257200410,,,Deviate Enterprises Pvt. Ltd(Treads),https://www.goodyear.co.in/store/deviate-enterprises-pvt-ltdtreads
Good Year,,,"240-R,Model Town,Ludhiana",0,,8283055334,,,Deviate Enterprises Ltd(Treads),https://www.goodyear.co.in/store/deviate-enterprises-ltdtreads
Good Year,,,"MARUTHI SERVICE CENTRE, 3/2 KATTIGENAHALLINEAR BSF STS BUS STAND",0,,9379797951,,,DEVI AUTOMOBILES,https://www.goodyear.co.in/store/devi-automobiles
Good Year,,,"Pushkar Park, Co-operative hou. Soc.Lokmanya Colony,Kothrud,PUNE",0,,9881749848  /  22953993,,,DEEPRAJ TYRES,https://www.goodyear.co.in/store/deepraj-tyres
Good Year,,,"NEAR BUS STAND,TAPUKARA",0,,9983309847,,,DEEPESH TRADERS,https://www.goodyear.co.in/store/deepesh-traders
Good Year,,,"karvi market , district:-chitrakut,",0,,9839061530,,,Deepchand,https://www.goodyear.co.in/store/deepchand
Good Year,,,"681/1, 7TH CROSS, 8TH MAIN, PJ EXTANTATION,DAVANAGERE",0,,9845355855,,,DEEPA TYRES,https://www.goodyear.co.in/store/deepa-tyres
Good Year,,,#688 & 8th Main PJ Extension - Davangere,0,,9845355855,,,Deepa Enterprises,https://www.goodyear.co.in/store/deepa-enterprises
Good Year,,,"Shop No..26, Ram Leela Market, Ramnagar Road Kashipur",0,,9760043268,,,Deep Tyre Associates,https://www.goodyear.co.in/store/deep-tyre-associates
Good Year,,,"16 WILLIAMS ROAD,CONTONMENT,TRICHY - 1",0,,9994912712,,,Deena wheel align,https://www.goodyear.co.in/store/deena-wheel-align
Good Year,,,"Back Side King Hotel,Bus Stand Road",0,,9357932224,,,Dee Cee Tyres,https://www.goodyear.co.in/store/dee-cee-tyres
Good Year,,,130 Shastri Nagar Jammu,0,,9419135794,,,Decent Tyres,https://www.goodyear.co.in/store/decent-tyres
Good Year,,,"C-581,Saraswati Vihar, New Delhi-110034",0,,9899231545,,,DEEP TYRES,https://www.goodyear.co.in/store/deep-tyres
Good Year,,"
								  jayantsharma1989@gmail.com								  ","OPP SINGLA PALACE, UNDER FOOT OVER BRIDGE, G.T. ROAD, PANIPAT, HARYANA- 132103",0,,9896988844,,,DEALS IN WHEELS,https://www.goodyear.co.in/store/deals-in-wheels-2
Good Year,,,"CIDCO CHOWK,NEAR BHUJWAL FARM,NASHIK",0,,9823137326,,,DATTA TYRES,https://www.goodyear.co.in/store/datta-tyres-2
Good Year,,,Pucca Bagh Hapur,0,,9897004808,,,Das Agricultural Store,https://www.goodyear.co.in/store/das-agricultural-store
Good Year,,,Sundarban complex baner balewadi road baner pune. Pune Maharashtra,0,,9552562621,,,Darshan Tyres,https://www.goodyear.co.in/store/darshan-tyres
Good Year,,,Poonam Cinema Road Mirzapur.,0,,9334983854,,,Darbhanga Tyre Centre,https://www.goodyear.co.in/store/darbhanga-tyre-centre
Good Year,,"
								  raviraj.jebs@gmail.com								  ","OPP. EICHER TRACTOR SHOWROOM, JAFRABAD ROAD",0,,9725501777,,,DANEV TYRES,https://www.goodyear.co.in/store/danev-tyres
Good Year,,,"OPP. PADMA THERTER, BHAKAR BAGH, HIGH SCHOOL ROAD,SANGLI",0,,9422613431  /  0233-2625490,,,D. R. AUTO,https://www.goodyear.co.in/store/d-r-auto
Good Year,,,"C-73,Adjacent Pink Square,Near Police Station,Adarsh Nagar",0,,8058575280 / 0141-4036388,,,D.N. Motors,https://www.goodyear.co.in/store/d-n-motors
Good Year,,"
								  droyaltyretraders1818@gmail.com								  ",PANSDESARA SACHIN ROAD GIDC PANDESARA,0,,9825155313,,,D ROYAL TRADERS,https://www.goodyear.co.in/store/d-royal-traders
Good Year,,,"175, MEDAVAKKAM TANK ROAD, CHINTOOR PARADISE, KELLYS",0,,,,,D K WHEEL CARE,https://www.goodyear.co.in/store/d-k-wheel-care
Good Year,,,"M.G ROAD , CHINTHAMANI CHIKKABALLAPUR",0,,,,,D.N CYCLE MART,https://www.goodyear.co.in/store/d-n-cycle-mart
Good Year,,,"Z-4/0024, Pir Khana Road, Near Sports Stadium, Bathinda, Bathinda",0,,9878720018,,,D I Tyres,https://www.goodyear.co.in/store/d-i-tyres
Good Year,,,"PALAKKAD ROAD, MELE PATTAMBI,PALAKKAD DIST",0,,9846151514,,,cvm tyre mate,https://www.goodyear.co.in/store/cvm-tyre-mate
Good Year,,,"NH ROAD,OPP JOYCE JWELLERS,KALLAMBALAM  695605",0,,9846755246,,,CTA TYRES,https://www.goodyear.co.in/store/cta-tyres
Good Year,,,"NO.300,METTUPALAYAM ROAD,CBE   641043",0,,9842573175,,,COIMBATORE ANAMALLAIS AGENCIS,https://www.goodyear.co.in/store/coimbatore-anamallais-agencis
Good Year,,,"Vaishali Mundapam, Ashoka Magrg Ramnagar",0,,9897404347,,,Classic Wheels,https://www.goodyear.co.in/store/classic-wheels
Good Year,,,"PALLURUTHY,COCHIN  682006",0,,9847332818,,,CNV TYRES,https://www.goodyear.co.in/store/cnv-tyres
Good Year,,"
								  citywheels@outlook.com								  ",99 Auto Market Near Padav Chowk Hisar Haryana-,0,,9991999338,,,CITY WHEELS,https://www.goodyear.co.in/store/city-wheels-2
Good Year,,,"G.T Road, Ludhiana,Punjab",0,,9872070011,,,City Wheels,https://www.goodyear.co.in/store/city-wheels-3
Good Year,,,"Adichira,Kottayam.",0,,9544114422,,,Club saturn,https://www.goodyear.co.in/store/club-saturn
Good Year,,,"No:2/93, New Bus Stand, West Street, 5 Theatre road, Meyyanur Arikadu, Salem-4  636604",0,,9865293000,,,City Tyre Point,https://www.goodyear.co.in/store/city-tyre-point
Good Year,,,"Chandrappa Garden,Opp.city Hardwares, New Kendriya Vihar,B.B.Road,Venkatala YALAYANKA",0,,9880676277,,,CITY TYRES,https://www.goodyear.co.in/store/city-tyres-2
Good Year,,,"NO : 20,SENGUPTA STREET,RAMNAGAR,CBE  641009",0,,,,,CITY TYRE CARE,https://www.goodyear.co.in/store/city-tyre-care
Good Year,,,"PULIMAN JUNCTION,NH,KARUNAGAPALLY  690518",0,,9744177779,,,CITDEL CARE POINT,https://www.goodyear.co.in/store/citdel-care-point
Good Year,,,National Highway Road Sempora Pantha Chowk Srinagar-,0,,,,,CITY TYRE N CARE,https://www.goodyear.co.in/store/city-tyre-n-care
Good Year,,,Pathanamthitta,0,,9446894086,,,Cheruvazha Thadathil,https://www.goodyear.co.in/store/cheruvazha-thadathil
Good Year,,,"CENTRAL JAIL ROAD, LAKE DEW RESIDENCY, NEAR AMRITA COLLEGE, PHASE-2, HARALUR, BANGALORE, KARNATAKA- 560035",0,,8527227903,,,CHERYL TYRE AND AUTO SPA,https://www.goodyear.co.in/store/cheryl-tyre-and-auto-spa-2
Good Year,,,6 Mission Shop Court Road Amritsar Amritsar Punjab,0,,9988425257,,,City Car Centre,https://www.goodyear.co.in/store/city-car-centre
Good Year,,,Kottiyam.,0,,,,,Chepally traders,https://www.goodyear.co.in/store/chepally-traders
Good Year,,,"2/28 B, MOUNT POONAMALLEE ROAD NEAR BLS INFOCITY RAMAPURAM, CHENNAI-89",0,,9940422505,,,Chennai Tyre House,https://www.goodyear.co.in/store/chennai-tyre-house
Good Year,,,"# 49/1, R.V ROAD, NEXT TO SILICON HONDA BASAVANAGUDI",0,,9448708205,,,CHENDUR MURUGAN TYRES,https://www.goodyear.co.in/store/chendur-murugan-tyres
Good Year,,,Cheeramban”S Tyres Near IndianOil Petrol Pump Vettikkal Mannuthi Thrissur Kerala-,0,,8606858188,,,CHEERAMBAN’S SPEED WHEELS,https://www.goodyear.co.in/store/cheerambans-speed-wheels
Good Year,,,STAION ROAD MORADABAD,0,,9412242910,,,CHAWLA TYRES ZONE,https://www.goodyear.co.in/store/chawla-tyres-zone
Good Year,,"
								  pateluday79@gmail.com								  ","G3, CENTURY TOWER, BEHIND HOTEL GRAND BHAGWATI, S.G. HIGHWAY-BODAKDEV",0,,9898556326,,,CHECK POINT,https://www.goodyear.co.in/store/check-point
Good Year,,"
								  chawla_tyre@rediffmail.com								  ","Jugsalai,Station road,Jamshedpur",0,,9334800650,,,CHAWLA TYRE PVT LTD,https://www.goodyear.co.in/store/chawla-tyre-pvt-ltd-2
Good Year,,,Station Road Moradabad,0,,9412242910,,,Chawla tyre,https://www.goodyear.co.in/store/chawla-tyre-2
Good Year,,"
								  chawlatyres@gmail.com								  ","OPP:MADHUBANI PARK, KANTH ROAD,MORADABAD",0,,9412211111,,,Chawla tyre,https://www.goodyear.co.in/store/chawla-tyre
Good Year,,"
								  sorathiyavipul123@gmail.com								  ","NR. SETELITE CHOWK, PEDAK ROAD",0,,9265130591,,,CHAMUNDA AUTO AND TYRE SERVICE,https://www.goodyear.co.in/store/chamunda-auto-and-tyre-service
Good Year,,,Near ICICI Bank Dehradun Road,0,,9897433376,,,Chaudhry Tyre,https://www.goodyear.co.in/store/chaudhry-tyre
Good Year,,,"Opp. IFC godown, Dabwali Road, Kalanwali",0,,8053111383,,,Chahal Brothers,https://www.goodyear.co.in/store/chahal-brothers
Good Year,,,Haripadu,0,,9495054122,,,Chaithanya Traders,https://www.goodyear.co.in/store/chaithanya-traders
Good Year,,,"ZP COMPLEX, HUNTER RD, ADALATH, ADVOCATES COLONY, SUBEDARI",0,,9395376440,,,CHAKRA WHEELS,https://www.goodyear.co.in/store/chakra-wheels
Good Year,,,Near Govt. Hospital Chaddha market Auriya,0,,9236063907,,,Chaddha tyre house,https://www.goodyear.co.in/store/chaddha-tyre-house
Good Year,,,"SHOP NO-4, JAYANT APARTMENT, A.M.MARG OPP-LUCAS INDIAN SERVICES MUMBAI",0,,,,,Century tyre,https://www.goodyear.co.in/store/century-tyre
Good Year,,,Kalpi Road Fazalganj kanpur,0,,9616197619,,,Chadha Sales,https://www.goodyear.co.in/store/chadha-sales
Good Year,,,"109, GENERAL PATTERS ROAD, OPP: JAYAPRADHA THEATRE, MOUNT ROAD, CHENNAI - 600002",0,,044 28603080 / 9841088528 / 99094408503,,,CENTRAL TYRES,https://www.goodyear.co.in/store/central-tyres
Good Year,,,"SN HIGH ROAD, SRIPURAM, TIRUNELVELI - 1",0,,9842850297,,,Central Automobiles,https://www.goodyear.co.in/store/central-automobiles
Good Year,,,"331/163 B1, near vst motors, meyyanur main road, salem-636004",0,,994465789,,,Central Alignment,https://www.goodyear.co.in/store/central-alignment
Good Year,,,"PIRAVAM ROAD ,PERUVA  686610",0,,9847549848,,,CENTRAL AGENCIES,https://www.goodyear.co.in/store/central-agencies
Good Year,,,"4/60, Palladam Main Road, Near tamilnadu Theatre, Tiruppur - 641602",0,,9842882830,,,Car Zone Auto Service (Tiruppur),https://www.goodyear.co.in/store/car-zone-auto-service-tiruppur
Good Year,,,"1/441, Avinashi road, Chinniampalayam, Cbe - 641062",0,,,,,Car Zone Auto Service,https://www.goodyear.co.in/store/car-zone-auto-service
Good Year,,,"C-72,GF,malviya nagar ND-110017",0,,9811038838,,,CEAT SHOPEE /Tyre Emporium,https://www.goodyear.co.in/store/ceat-shopee-tyre-emporium
Good Year,,,"C2B/89A, Janak Puri,",0,,9312280226,,,Car Zone,https://www.goodyear.co.in/store/car-zone-2
Good Year,,"
								  mokhascarworld@gmail.com								  ","Street No.-15,Guru Gobind Singh Nagar,Barnala Byepass, Near Reliance Mall, Bathinda",0,,9876153421,,,Car World,https://www.goodyear.co.in/store/car-world
Good Year,,,SEVVE NO.70/3WORKUNDOPP.VIRARA DHABAVAPI DAMAN ROAD,0,,9227249080,,,Car Zone,https://www.goodyear.co.in/store/car-zone
Good Year,,"
								  carpoint30108@gmail.com								  ","KHAMBHALIYA ROAD, OPP. VISHAL HOTEL",0,,9824230108,,,CAR POINT,https://www.goodyear.co.in/store/car-point
Good Year,,,"1961, trichy Road, Singanallur, Coimbatore - 641005",0,,9443056160,,,Car Wings,https://www.goodyear.co.in/store/car-wings
Good Year,,,Kesavadasapuram.,0,,9847070786,,,Car Palace,https://www.goodyear.co.in/store/car-palace
Good Year,,,"Shop 9,10-Vidhutnagar Shopping Complex,Hissar",0,,9812204734,,,Car kare center,https://www.goodyear.co.in/store/car-kare-center
Good Year,,,Pili kothi banda,0,,9415189898,,,Car palace,https://www.goodyear.co.in/store/car-palace-2
Good Year,,,"MADANADA,KOLLAM  691016",0,,9947249878,,,"CAR CLINIC,KOLLAM",https://www.goodyear.co.in/store/car-clinickollam
Good Year,,,"35, Saraswati Marg,Opp Suraj Pole",0,,9309241664 / 0294-2411080,,,Car House,https://www.goodyear.co.in/store/car-house
Good Year,,,"NO. 250-B, JEEVITHA COMPLEX, NEAR ANAMALIAS AGENCY, MTP ROAD, CBE  640143",0,,9842551000,,,C.J. FRANCIS & CO.,https://www.goodyear.co.in/store/c-j-francis-co
Good Year,,,"BAN BAZAR KRISHNAGAR,NADIA",0,,9830307100,,,C.K.Das,https://www.goodyear.co.in/store/c-k-das
Good Year,,"
								  bombaytyres68@gmail.com								  ","Nandan Van Apartment, Shop No.4,5, New Link Road, Shri Sevantilal Khandwala Marg, Mahatma Gandhi Nagar, Kandiwali West, Mumbai, Maharashtra",0,,9820031602,,,Bombay Tyres,https://www.goodyear.co.in/store/bombay-tyres-3
Good Year,,,"Gaushalla Road, Sangrur-148001",0,,9415974278,,,Bihari Tyre Centre,https://www.goodyear.co.in/store/bihari-tyre-centre
Good Year,,"
								  bombaytyres68@gmail.com								  ","S V Road, Opposite Wireless Station, Dahisar East, Mumbai, Maharashtra 400068",0,,9820031602,,,Bombay Tyres,https://www.goodyear.co.in/store/bombay-tyres-2
Good Year,,,"RANA CIRCLE, LOKAPUR ROAD, MUDHOL",0,,9448335572,,,BIDARI,https://www.goodyear.co.in/store/bidari
Good Year,,"
								  kavneet.kavi@gmail.com								  ",Railway Road Kurukshetra,0,,8295002137,,,BINDRA TYRES,https://www.goodyear.co.in/store/bindra-tyres-2
Good Year,,,Auto Marcket Hissar,0,,9255588277,,,Bhusan motor store,https://www.goodyear.co.in/store/bhusan-motor-store
Good Year,,,Rajpur Road Near Moti Mahal Restaurant,0,,0135 2710732,,,Bhatia Tyres,https://www.goodyear.co.in/store/bhatia-tyres
Good Year,,,"OPP. PADMA THERTER, BHAKAR BAGH, HIGH SCHOOL ROAD,SANGLI",0,,7507569333,,,BHOGILAL CYCLE MART,https://www.goodyear.co.in/store/bhogilal-cycle-mart
Good Year,,,"Yadav mkt opp aardee city Wazirabad, Sector-52, Gurgaon",0,,9999555595,,,Bhushan Brothers,https://www.goodyear.co.in/store/bhushan-brothers
Good Year,,,Gaushala Road,0,,9887320010,,,Bhatia Tyre Works,https://www.goodyear.co.in/store/bhatia-tyre-works
Good Year,,"
								  bhatiatyre@gmail.com								  ",RAJPUR ROAD NEAR MOTI MAHAL RESTAURANT,0,,9760204808,,,Bhatia Tyre,https://www.goodyear.co.in/store/bhatia-tyre
Good Year,,,"1001-3 , Nimbahera Road",0,,7597615615,,,Bhatia & Co,https://www.goodyear.co.in/store/bhatia-co
Good Year,,,Kupwara Road Sopore,0,,9419038640,,,BHAT TRADERS,https://www.goodyear.co.in/store/bhat-traders
Good Year,,,Railway Road Jwalapur Haridwar Uttarakhand,0,,9719566200,,,BHARAT TYRE,https://www.goodyear.co.in/store/bharat-tyre-2
Good Year,,,"Circilar Road, Rewari",0,,9215530075,,,Bharat Motor Company,https://www.goodyear.co.in/store/bharat-motor-company
Good Year,,,"NO 1144 DR RAJKUMAR ROAD OPP RAJARAJESHWARI KALYANA MANTAPA PRAKASHNAGAR RAJKAJINAGR B,LORE 21",0,,9845606553,,,Bharath Tyres,https://www.goodyear.co.in/store/bharath-tyres
Good Year,,,"Haribagh Colony Chowk, Assandh Road, Panipat",0,,9254200411,,,Bharat motor & wheel,https://www.goodyear.co.in/store/bharat-motor-wheel
Good Year,,,"Yashwant Nagar, Basmat Road, Khanapur Fata, Parbhani - 431401",0,,9422892252    / 02452-248252,,,Bharat Auto Service,https://www.goodyear.co.in/store/bharat-auto-service
Good Year,,,"Shop No. 51, B Wing Commercial Complex, Purnanagar, Chinchwad, Pune, Maharashtra 411019",0,,93710 35457,,,BHANDARI TYRE,https://www.goodyear.co.in/store/bhandari-tyre
Good Year,,,at post vagade near hp petrol pump opp ubha dev kankavli,0,,9403947732/7057487732,,,Bhalchandra tyres,https://www.goodyear.co.in/store/bhalchandra-tyres
Good Year,,,"At post Patas, Tal : Daund, Dist: Pune",0,,9822530282  /  02117-222539,,,BHAGWAT AUTO,https://www.goodyear.co.in/store/bhagwat-auto
Good Year,,,"INDUSTRIAL AREA ,PHASE III,SAULI KHAD,MANDI(H.P)",0,,9418461897,,,Bhagwati Automobiles,https://www.goodyear.co.in/store/bhagwati-automobiles
Good Year,,,"PEARLITE COMPLEX , N.T.ROAD,SHIMOGA   577202",0,,9164940200,,,BHAGATH AUTO CARE,https://www.goodyear.co.in/store/bhagath-auto-care
Good Year,,,"14/2, Anusham Nagar, 100 Feet Rd, Udumalpet - 642126",0,,9894057991,,,Best Tyre Care,https://www.goodyear.co.in/store/best-tyre-care
Good Year,,,"Siddhivinayak Buliding,Plot No.29A,Sector-19C,Vashi,Navi Mumbai.",0,,9867321115,,,Best Tyres,https://www.goodyear.co.in/store/best-tyres
Good Year,,,"Market Yard,At Ghodnadi,Shirur",0,,9822009699 /   (02138)222899,,,BARMECHA TYRES,https://www.goodyear.co.in/store/barmecha-tyres
Good Year,,,Pili kothi banda,0,,9415496872,,,Bapu Automobile,https://www.goodyear.co.in/store/bapu-automobile
Good Year,,,"No 3, Opposite To Fashion Look, Reddypalayam Main Road, Mogappair West, Chennai - 600037",0,,,,,BERTON TYRES,https://www.goodyear.co.in/store/berton-tyres
Good Year,,,"Bhiwani Road,Near Devilal Chowk,Jind",0,,9466767320,,,Bansal Tyres,https://www.goodyear.co.in/store/bansal-tyres
Good Year,,"
								  devin.kathiria2020@gmail.com								  ",MAIN ROAD,0,,9434423768,,,BANSI CYCLE STORES,https://www.goodyear.co.in/store/bansi-cycle-stores
Good Year,,,"Patiala Road,Near Bus Stand,Patran,Punjab",0,,9872762225,,,Bansal Tyre Service,https://www.goodyear.co.in/store/bansal-tyre-service
Good Year,,,BMOCC,0,,,,,Bangalore Motors,https://www.goodyear.co.in/store/bangalore-motors
Good Year,,,"# 12-2-725/32/6, RETHIBOWLI, OPP PILLAR NO 47, MEHDIPATNAM",0,,9000300002,,,BANJARA TYRE SALES & SERVICES,https://www.goodyear.co.in/store/banjara-tyre-sales-services-3
Good Year,,,"SHOP # 8&9, MOUNT BANJARA, ROAD NO 12, BESIDE PIZZA HUT, BANJARA HILLS",0,,9000300002,,,BANJARA TYRE SALES & SERVICES,https://www.goodyear.co.in/store/banjara-tyre-sales-services-2
Good Year,,,"NORTH VELI STREET, MADURAI - 625001",0,,9443063059,,,Balu tyres,https://www.goodyear.co.in/store/balu-tyres
Good Year,,,S R Complex.KPN Road Shimoga,0,,9448207868,,,BALARAM  TRADERS,https://www.goodyear.co.in/store/balaram-traders
Good Year,,,"SHOP NO, 1,2,3,4,, OMAXE HILLS , SEC-43, FARIDABAD",0,,"12,965,402,039,873,599,488",,,BALARAMA TYRE ZONE,https://www.goodyear.co.in/store/balarama-tyre-zone
Good Year,,"
								  balajiwheels.jain@gmail.com								  ","FLAT NO-H/7/712/A, WARD NO:42, SEVOKE ROAD, BHAKTINAGAR, ",0,,9832043286,,,BALAJI WHEELS,https://www.goodyear.co.in/store/balaji-wheels-2
Good Year,,,Shop no.1 RK puram sec 5 Near indian petrol pump ND 22,0,,9911929268,,,Balaji  Tyres,https://www.goodyear.co.in/store/balaji-tyres
Good Year,,,"mahmudabaad market,district:-sitapur mahumdabaad",0,,9918811783,,,Baba Tyre House,https://www.goodyear.co.in/store/baba-tyre-house
Good Year,,,"NEAR PAVITHRA PARADISE, BASAVESHWAR NAGAR, BANGALROE 560058",0,,9972010759,,,B.R.TYRES,https://www.goodyear.co.in/store/b-r-tyres
Good Year,,,"12/562, KAMBLE BUILD,ICHALKARANJI, DIST:- KOLHAPUR",0,,9763877456 / 0230-2434217,,,B&B CO,https://www.goodyear.co.in/store/bb-co
Good Year,,,"ANUGRAHA KALYANA MANDAPAM,MALAMPUZHA ROAD, OLAVAKKODE,PALAKKAD",0,,9497127458,,,B K tyres,https://www.goodyear.co.in/store/b-k-tyres-3
Good Year,,,"22 A, Pocket A, Jail Road, Opp. Hari Nagar Depot,",0,,9212660075 / 9212210075,,,Bakshish Tyre,https://www.goodyear.co.in/store/bakshish-tyre
Good Year,,,"KUMARHATTI,DITT SOLAN (H.P)",0,,9882043512,,,AVTAR ENTERPRISES,https://www.goodyear.co.in/store/avtar-enterprises
Good Year,,,"NO:5/143, AK COMPLEX,TRICHY.",0,,9786906164,,,AVM tyres,https://www.goodyear.co.in/store/avm-tyres
Good Year,,,"Neemuch Road, Pratapgad",0,,9460364035,,,Avantika Tyres & Wheelcare,https://www.goodyear.co.in/store/avantika-tyres-wheelcare
Good Year,,,"Ff Road Near Old Bus Stand,Jalabad Dist.Firozpur",0,,9451154744,,,Avinash tyre,https://www.goodyear.co.in/store/avinash-tyre
Good Year,,,"Pipeline Road,Near old Maria park,Padivattom,Kochi",0,,9562477760,,,Autoteam sales&service,https://www.goodyear.co.in/store/autoteam-salesservice
Good Year,,,"C-1, Survey Park( Near Ajoynagar Crossing )",0,,9830791911  / 033-65002244 /  24543734,,,AUTOMECHANIKA,https://www.goodyear.co.in/store/automechanika-2
Good Year,,,"C-1, Survey Park ( Near Ajoynagar Crossing )",0,,9830791911  / 033-65002244 /  24543734,,,AUTOMECHANIKA,https://www.goodyear.co.in/store/automechanika
Good Year,,"
								  hirakjit12automation@gmail.com								  ","H.NO. - 259,, RGB ROAD, OPP. USHA COURT,, , ",0,,8822820440,,,AUTOMATIONS,https://www.goodyear.co.in/store/automations-2
Good Year,,,"189, LAMINGTON ROAD MUMBAI-400007",0,,9324070981,,,Auto Service( India),https://www.goodyear.co.in/store/auto-service-india
Good Year,,,"N.H.6, Kisar Nagar, Barahguda,  Near Vikas School",0,,8895154626,,,Auto Scan,https://www.goodyear.co.in/store/auto-scan
Good Year,,,"Opp. Apollo Hospital, G.T Road ,Ludhiana Punjab",0,,9872353000,,,Auto Serve,https://www.goodyear.co.in/store/auto-serve
Good Year,,,G-34 Palika Bhawan Rk Puram Sec-13 Delhi,0,,9910052050,,,Auto Gallery,https://www.goodyear.co.in/store/auto-gallery
Good Year,,,"NO:189 C,METTUPALAYAM ROAD,THIDIYALUR POST,CBE   641034",0,,9865976442,,,AUTO PLANET,https://www.goodyear.co.in/store/auto-planet
Good Year,,"
								  Autodounts@gmaiol.com								  ","Opp MBD Mall,Ferozpur Road Ludhiana",0,,9876577957,,,AUTO DONUTS (P) Ltd,https://www.goodyear.co.in/store/auto-donuts-p-ltd
Good Year,,,"MANGALAM PALAM ANJUMOORTHY PO.VADAKKENCHERY ,PALAKKAD",0,,9605221742,,,Auto care Wheel Alignment,https://www.goodyear.co.in/store/auto-care-wheel-alignment
Good Year,,,"Near Gitti kahdan Chowk, Nagpur",0,,8007675676,,,Auto Dynamics,https://www.goodyear.co.in/store/auto-dynamics
Good Year,,"
								  atulgroup@yahoo.com								  ","NR. VITHALANI GENERAL HOSPITAL, JADESHWAR ROAD, CHAR RASTA",0,,9426339243,,,ATUL SALES CORPORATION,https://www.goodyear.co.in/store/atul-sales-corporation
Good Year,,,Plot:No:2/104 Saminatha Nagar Main Road Kattupakkam Chennai,0,,967711841,,,Athreya Enterprises,https://www.goodyear.co.in/store/athreya-enterprises
Good Year,,,"veeragnur main road, mummudi, thalaivasal",0,,8870005797,,,Attanur Amman Tyres,https://www.goodyear.co.in/store/attanur-amman-tyres
Good Year,,,"""Shop no-2,Mumbai Pune  Road, Wakhewadi, Pune""",0,,9823050959   /  (020)25819103,,,Atul Tyres,https://www.goodyear.co.in/store/atul-tyres
Good Year,,,"NO 57, B.M ROAD, ROBERTSONPET K.G.F",0,,,,,ASHOKA TYRE & AUTOMOBILES,https://www.goodyear.co.in/store/ashoka-tyre-automobiles
